id,updated_at
4044,2021-03-02 0:00:00
4045,2021-03-02 0:00:00
4046,2021-03-02 0:00:00
4047,2021-03-02 0:00:00
4048,2021-02-02 0:00:00
4049,2021-03-02 0:00:00
4050,2021-03-02 0:00:00
4051,2021-02-15 0:00:00
4052,2021-02-16 0:00:00
4053,2021-03-03 0:00:00
4054,2021-02-18 0:00:00
4055,2021-03-03 0:00:00
4056,2021-02-20 0:00:00
4057,2021-02-08 0:00:00
4058,2021-03-03 0:00:00
4059,2021-03-03 0:00:00
4060,2021-03-03 0:00:00
4061,2021-03-03 0:00:00
4062,2021-03-04 0:00:00
4063,2021-03-04 0:00:00
4064,2021-03-04 0:00:00
4065,2021-03-04 0:00:00
4066,2021-03-04 0:00:00
4067,2021-03-04 0:00:00
4068,2021-03-05 0:00:00
4069,2021-03-05 0:00:00
4070,2021-03-05 0:00:00
4071,2021-03-05 0:00:00
4072,2021-03-05 0:00:00
4073,2021-03-05 0:00:00
4074,2021-03-08 0:00:00
4075,2021-03-08 0:00:00
4076,2021-03-08 0:00:00
4077,2021-03-08 0:00:00
4078,2021-03-08 0:00:00
4079,2021-03-08 0:00:00
4080,2021-03-09 0:00:00
4081,2021-03-09 0:00:00
4082,2021-03-09 0:00:00
4083,2021-03-09 0:00:00
4084,2020-06-26 0:00:00
4085,2021-03-09 0:00:00
4086,2020-09-10 0:00:00
4087,2020-12-16 0:00:00
4088,2021-03-09 0:00:00
4089,2020-09-25 0:00:00
4090,2020-11-30 0:00:00
4091,2020-12-15 0:00:00
4092,2020-11-24 0:00:00
4093,2020-10-05 0:00:00
4094,2021-03-10 0:00:00
4095,2021-03-10 0:00:00
4096,2021-03-10 0:00:00
4097,2020-12-14 0:00:00
4098,2020-10-22 0:00:00
4099,2020-07-01 0:00:00
4100,2021-03-10 0:00:00
4101,2020-02-03 0:00:00
4102,2020-07-08 0:00:00
4103,2021-03-10 0:00:00
4104,2020-06-08 0:00:00
4105,2021-03-10 0:00:00
4106,2020-07-23 0:00:00
4107,2020-02-27 0:00:00
4108,2020-11-16 0:00:00
4109,2020-12-08 0:00:00
4110,2020-10-12 0:00:00
4111,2021-03-11 0:00:00
4112,2021-03-11 0:00:00
4113,2021-03-11 0:00:00
4114,2020-12-15 0:00:00
4115,2021-03-11 0:00:00
4116,2020-01-30 0:00:00
4117,2020-02-24 0:00:00
4118,2020-09-08 0:00:00
4119,2021-03-11 0:00:00
4120,2021-03-11 0:00:00
4121,2020-04-08 0:00:00
4122,2021-03-12 0:00:00
4123,2021-03-12 0:00:00
4124,2021-03-12 0:00:00
4125,2021-03-12 0:00:00
4126,2021-03-12 0:00:00
4127,2021-03-12 0:00:00
4128,2021-03-15 0:00:00
4129,2021-03-15 0:00:00
4130,2021-03-15 0:00:00
4131,2021-03-15 0:00:00
4132,2021-03-15 0:00:00
4133,2021-03-15 0:00:00
4134,2021-03-16 0:00:00
4135,2021-03-16 0:00:00
4136,2021-03-16 0:00:00
4137,2021-03-16 0:00:00
4138,2021-03-16 0:00:00
4139,2021-03-16 0:00:00
4140,2021-02-02 0:00:00
4141,2021-03-01 0:00:00
4142,2021-03-17 0:00:00
4143,2021-03-17 0:00:00
4144,2021-03-17 0:00:00
4145,2021-03-17 0:00:00
4146,2021-03-17 0:00:00
4147,2021-03-17 0:00:00
4148,2021-03-18 0:00:00
4149,2021-03-18 0:00:00
4150,2021-03-18 0:00:00
4151,2021-03-18 0:00:00
4152,2021-03-18 0:00:00
4153,2021-02-02 0:00:00
4154,2021-02-25 0:00:00
4155,2021-03-18 0:00:00
4156,2021-02-25 0:00:00
4157,2021-03-19 0:00:00
4158,2021-03-19 0:00:00
4159,2021-03-19 0:00:00
4160,2021-03-19 0:00:00
4161,2021-03-19 0:00:00
4162,2021-03-19 0:00:00
4163,2021-03-22 0:00:00
4164,2021-03-22 0:00:00
4165,2021-03-22 0:00:00
4166,2021-03-22 0:00:00
4167,2021-03-22 0:00:00
4168,2021-03-22 0:00:00
4169,2021-03-23 0:00:00
4170,2021-03-23 0:00:00
4171,2021-03-23 0:00:00
4172,2021-03-23 0:00:00
4173,2021-03-23 0:00:00
4174,2021-03-23 0:00:00
4175,2021-03-24 0:00:00
4176,2021-03-24 0:00:00
4177,2021-03-24 0:00:00
4178,2021-03-24 0:00:00
4179,2021-03-24 0:00:00
4180,2021-03-24 0:00:00
4181,2021-03-25 0:00:00
4182,2021-03-25 0:00:00
4183,2021-03-25 0:00:00
4184,2021-03-25 0:00:00
4185,2021-03-25 0:00:00
4186,2021-03-25 0:00:00
4187,2021-03-26 0:00:00
4188,2021-03-26 0:00:00
4189,2021-03-26 0:00:00
4190,2021-03-26 0:00:00
4191,2021-03-26 0:00:00
4192,2021-03-26 0:00:00
4193,2021-03-29 0:00:00
4194,2021-03-29 0:00:00
4195,2021-03-29 0:00:00
4196,2021-03-29 0:00:00
4197,2021-03-29 0:00:00
4198,2021-03-29 0:00:00
4199,2021-03-30 0:00:00
4200,2021-03-30 0:00:00
4201,2021-03-30 0:00:00
4202,2021-03-30 0:00:00
4203,2021-03-02 0:00:00
4204,2021-03-30 0:00:00
4205,2021-03-30 0:00:00
4206,2021-03-31 0:00:00
4207,2021-03-31 0:00:00
4208,2021-03-31 0:00:00
4209,2021-03-31 0:00:00
4210,2021-03-31 0:00:00
4211,2021-03-18 0:00:00
4212,2021-03-31 0:00:00
4213,2021-03-11 0:00:00
4214,2021-03-19 0:00:00
4215,2021-03-01 0:00:00
4216,2021-04-01 0:00:00
4217,2021-04-01 0:00:00
4218,2021-04-01 0:00:00
4219,2021-04-01 0:00:00
4220,2021-04-01 0:00:00
4221,2021-04-01 0:00:00
4222,2021-04-02 0:00:00
4223,2021-04-02 0:00:00
4224,2021-04-02 0:00:00
4225,2021-04-02 0:00:00
4226,2021-04-02 0:00:00
4227,2021-04-02 0:00:00
4228,2021-04-05 0:00:00
4229,2021-04-05 0:00:00
4230,2021-04-05 0:00:00
4231,2021-04-05 0:00:00
4232,2021-04-05 0:00:00
4233,2021-04-05 0:00:00
4234,2021-04-06 0:00:00
4235,2021-04-06 0:00:00
4236,2021-04-06 0:00:00
4237,2021-04-06 0:00:00
4238,2021-04-06 0:00:00
4239,2021-04-06 0:00:00
4240,2021-04-07 0:00:00
4241,2021-04-07 0:00:00
4242,2021-04-07 0:00:00
4243,2021-04-07 0:00:00
4244,2021-04-07 0:00:00
4245,2021-04-07 0:00:00
4246,2021-04-08 0:00:00
4247,2021-04-08 0:00:00
4248,2021-04-08 0:00:00
4249,2021-04-08 0:00:00
4250,2021-04-08 0:00:00
4251,2021-04-08 0:00:00
4252,2021-04-09 0:00:00
4253,2021-04-09 0:00:00
4254,2021-04-09 0:00:00
4255,2021-04-09 0:00:00
4256,2021-04-09 0:00:00
4257,2021-04-09 0:00:00
4258,2021-04-12 0:00:00
4259,2021-04-12 0:00:00
4260,2021-04-12 0:00:00
4261,2021-04-12 0:00:00
4262,2021-04-12 0:00:00
4263,2021-04-12 0:00:00
4264,2021-04-13 0:00:00
4265,2021-04-13 0:00:00
4266,2021-04-13 0:00:00
4267,2021-04-13 0:00:00
4268,2021-04-13 0:00:00
4269,2021-04-13 0:00:00
4270,2021-04-14 0:00:00
4271,2021-04-14 0:00:00
4272,2021-04-14 0:00:00
4273,2021-04-14 0:00:00
4274,2021-04-14 0:00:00
4275,2021-04-14 0:00:00
4276,2021-04-15 0:00:00
4277,2021-04-15 0:00:00
4278,2021-04-15 0:00:00
4279,2021-04-15 0:00:00
4280,2021-03-15 0:00:00
4281,2021-03-26 0:00:00
4282,2021-03-10 0:00:00
4283,2021-04-15 0:00:00
4284,2021-03-03 0:00:00
4285,2021-03-31 0:00:00
4286,2021-04-16 0:00:00
4287,2021-04-16 0:00:00
4288,2021-04-16 0:00:00
4289,2021-04-16 0:00:00
4290,2021-04-16 0:00:00
4291,2021-04-16 0:00:00
4292,2021-04-19 0:00:00
4293,2021-04-19 0:00:00
4294,2021-04-19 0:00:00
4295,2021-04-19 0:00:00
4296,2021-04-19 0:00:00
4297,2021-04-20 0:00:00
4298,2021-04-20 0:00:00
4299,2021-04-20 0:00:00
4300,2021-04-20 0:00:00
4301,2021-04-20 0:00:00
4302,2021-04-20 0:00:00
4303,2021-04-21 0:00:00
4304,2021-04-21 0:00:00
4305,2021-04-21 0:00:00
4306,2021-04-21 0:00:00
4307,2021-04-21 0:00:00
4308,2021-04-21 0:00:00
4309,2021-04-22 0:00:00
4310,2021-04-22 0:00:00
4311,2021-04-22 0:00:00
4312,2021-04-22 0:00:00
4313,2021-04-22 0:00:00
4314,2021-04-22 0:00:00
4315,2021-04-23 0:00:00
4316,2021-04-23 0:00:00
4317,2021-04-23 0:00:00
4318,2021-04-23 0:00:00
4319,2021-04-23 0:00:00
4320,2021-04-23 0:00:00
4321,2021-04-26 0:00:00
4322,2021-04-26 0:00:00
4323,2021-04-26 0:00:00
4324,2021-04-26 0:00:00
4325,2021-04-26 0:00:00
4326,2021-04-26 0:00:00
4327,2021-04-27 0:00:00
4328,2021-04-27 0:00:00
4329,2021-04-27 0:00:00
4330,2021-04-27 0:00:00
4331,2021-04-27 0:00:00
4332,2021-04-27 0:00:00
4333,2021-04-28 0:00:00
4334,2021-04-28 0:00:00
4335,2021-04-28 0:00:00
4336,2021-04-28 0:00:00
4337,2021-04-28 0:00:00
4338,2021-04-28 0:00:00
4339,2021-04-29 0:00:00
4340,2021-04-29 0:00:00
4341,2021-04-29 0:00:00
4342,2021-04-29 0:00:00
4343,2021-04-29 0:00:00
4344,2021-04-29 0:00:00
4345,2021-04-30 0:00:00
4346,2021-04-30 0:00:00
4347,2021-04-30 0:00:00
4348,2021-04-30 0:00:00
4349,2021-04-30 0:00:00
4350,2021-04-30 0:00:00
4351,2021-05-03 0:00:00
4352,2021-05-03 0:00:00
4353,2021-05-03 0:00:00
4354,2021-04-09 0:00:00
4355,2021-04-15 0:00:00
4356,2021-04-08 0:00:00
4357,2021-05-03 0:00:00
4358,2021-05-03 0:00:00
4359,2021-05-03 0:00:00
4360,2021-04-21 0:00:00
4361,2021-04-23 0:00:00
4362,2021-04-21 0:00:00
4363,2021-05-04 0:00:00
4364,2021-05-04 0:00:00
4365,2021-05-04 0:00:00
4366,2021-05-04 0:00:00
4367,2021-05-04 0:00:00
4368,2021-05-04 0:00:00
4369,2021-05-05 0:00:00
4370,2021-05-05 0:00:00
4371,2021-05-05 0:00:00
4372,2021-05-05 0:00:00
4373,2021-05-05 0:00:00
4374,2021-05-05 0:00:00
4375,2021-05-06 0:00:00
4376,2021-05-06 0:00:00
4377,2021-05-06 0:00:00
4378,2021-05-06 0:00:00
4379,2021-05-06 0:00:00
4380,2021-05-06 0:00:00
4381,2021-05-07 0:00:00
4382,2021-05-07 0:00:00
4383,2021-05-07 0:00:00
4384,2021-05-07 0:00:00
4385,2021-05-07 0:00:00
4386,2021-05-07 0:00:00
4387,2021-05-10 0:00:00
4388,2021-05-10 0:00:00
4389,2021-05-10 0:00:00
4390,2021-05-10 0:00:00
4391,2021-05-10 0:00:00
4392,2021-05-10 0:00:00
4393,2021-05-11 0:00:00
4394,2021-05-11 0:00:00
4395,2021-05-11 0:00:00
4396,2021-05-11 0:00:00
4397,2021-05-11 0:00:00
4398,2021-05-11 0:00:00
4399,2021-05-12 0:00:00
4400,2021-05-12 0:00:00
4401,2021-05-12 0:00:00
4402,2021-05-12 0:00:00
4403,2021-05-12 0:00:00
4404,2021-04-23 0:00:00
4405,2021-05-12 0:00:00
4406,2021-04-16 0:00:00
4407,2021-05-13 0:00:00
4408,2021-04-02 0:00:00
4409,2021-05-13 0:00:00
4410,2021-05-13 0:00:00
4411,2021-05-13 0:00:00
4412,2021-05-13 0:00:00
4413,2021-05-13 0:00:00
4414,2021-04-30 0:00:00
4415,2021-05-14 0:00:00
4416,2021-05-14 0:00:00
4417,2021-05-14 0:00:00
4418,2021-05-14 0:00:00
4419,2021-05-14 0:00:00
4420,2021-05-14 0:00:00
4421,2021-05-17 0:00:00
4422,2021-05-17 0:00:00
4423,2021-05-17 0:00:00
4424,2021-05-17 0:00:00
4425,2021-05-17 0:00:00
4426,2021-05-17 0:00:00
4427,2021-05-18 0:00:00
4428,2021-05-18 0:00:00
4429,2021-05-18 0:00:00
4430,2021-05-18 0:00:00
4431,2021-05-18 0:00:00
4432,2021-05-18 0:00:00
4433,2021-05-19 0:00:00
4434,2021-05-19 0:00:00
4435,2021-05-19 0:00:00
4436,2021-05-19 0:00:00
4437,2021-05-19 0:00:00
4438,2021-05-19 0:00:00
4439,2021-05-20 0:00:00
4440,2021-05-20 0:00:00
4441,2021-05-20 0:00:00
4442,2021-05-20 0:00:00
4443,2021-05-20 0:00:00
4444,2021-05-20 0:00:00
4445,2021-05-21 0:00:00
4446,2021-05-21 0:00:00
4447,2021-05-21 0:00:00
4448,2021-05-21 0:00:00
4449,2021-05-21 0:00:00
4450,2021-05-21 0:00:00
4451,2021-05-24 0:00:00
4452,2021-05-24 0:00:00
4453,2021-05-24 0:00:00
4454,2021-05-24 0:00:00
4455,2021-05-24 0:00:00
4456,2021-05-24 0:00:00
4457,2021-05-25 0:00:00
4458,2021-05-25 0:00:00
4459,2021-05-25 0:00:00
4460,2021-05-25 0:00:00
4461,2021-05-25 0:00:00
4462,2021-05-25 0:00:00
4463,2021-05-26 0:00:00
4464,2021-05-26 0:00:00
4465,2021-05-26 0:00:00
4466,2021-05-26 0:00:00
4467,2021-05-26 0:00:00
4468,2021-05-26 0:00:00
4469,2021-05-27 0:00:00
4470,2021-05-27 0:00:00
4471,2021-05-27 0:00:00
4472,2021-05-27 0:00:00
4473,2021-05-27 0:00:00
4474,2021-05-27 0:00:00
4475,2021-05-28 0:00:00
4476,2021-05-28 0:00:00
4477,2021-05-28 0:00:00
4478,2021-05-28 0:00:00
4479,2021-05-28 0:00:00
4480,2021-05-28 0:00:00
4481,2021-05-31 0:00:00
4482,2021-05-31 0:00:00
4483,2021-05-31 0:00:00
4484,2021-05-31 0:00:00
4485,2021-05-31 0:00:00
4486,2021-05-31 0:00:00
4487,2021-06-01 0:00:00
4488,2021-06-01 0:00:00
4489,2021-06-01 0:00:00
4490,2021-06-01 0:00:00
4491,2021-06-01 0:00:00
4492,2021-06-01 0:00:00
4493,2021-06-02 0:00:00
4494,2021-06-02 0:00:00
4495,2021-06-02 0:00:00
4496,2021-06-02 0:00:00
4497,2021-06-02 0:00:00
4498,2021-06-02 0:00:00
4499,2021-06-03 0:00:00
4500,2021-05-26 0:00:00
4501,2021-06-03 0:00:00
4502,2021-05-17 0:00:00
4503,2021-06-03 0:00:00
4504,2021-05-19 0:00:00
4505,2021-05-18 0:00:00
4506,2021-05-17 0:00:00
4507,2021-05-24 0:00:00
4508,2021-06-03 0:00:00
4509,2021-05-21 0:00:00
4510,2021-06-03 0:00:00
4511,2021-06-03 0:00:00
4512,2021-05-17 0:00:00
4513,2021-05-14 0:00:00
4514,2021-05-11 0:00:00
4515,2021-06-04 0:00:00
4516,2021-06-04 0:00:00
4517,2021-06-04 0:00:00
4518,2021-06-04 0:00:00
4519,2021-06-04 0:00:00
4520,2021-06-04 0:00:00
4521,2021-06-07 0:00:00
4522,2021-06-07 0:00:00
4523,2021-06-07 0:00:00
4524,2021-06-07 0:00:00
4525,2021-06-07 0:00:00
4526,2021-06-07 0:00:00
4527,2021-06-08 0:00:00
4528,2021-06-08 0:00:00
4529,2021-06-08 0:00:00
4530,2021-06-08 0:00:00
4531,2021-06-08 0:00:00
4532,2021-06-08 0:00:00
4533,2021-06-09 0:00:00
4534,2021-06-09 0:00:00
4535,2021-06-09 0:00:00
4536,2021-06-09 0:00:00
4537,2021-06-09 0:00:00
4538,2021-06-09 0:00:00
4539,2021-06-10 0:00:00
4540,2021-06-10 0:00:00
4541,2021-06-10 0:00:00
4542,2021-06-10 0:00:00
4543,2021-06-10 0:00:00
4544,2021-06-10 0:00:00
4545,2021-06-11 0:00:00
4546,2021-06-11 0:00:00
4547,2021-06-11 0:00:00
4548,2021-06-11 0:00:00
4549,2021-06-11 0:00:00
4550,2021-06-11 0:00:00
4551,2021-06-14 0:00:00
4552,2021-06-14 0:00:00
4553,2021-06-14 0:00:00
4554,2021-06-14 0:00:00
4555,2021-06-14 0:00:00
4556,2021-06-14 0:00:00
4557,2021-06-15 0:00:00
4558,2021-06-15 0:00:00
4559,2021-06-15 0:00:00
4560,2021-06-15 0:00:00
4561,2021-06-15 0:00:00
4562,2021-06-15 0:00:00
4563,2021-06-16 0:00:00
4564,2021-06-16 0:00:00
4565,2021-06-16 0:00:00
4566,2021-06-16 0:00:00
4567,2021-06-16 0:00:00
4568,2021-06-16 0:00:00
4569,2021-06-17 0:00:00
4570,2021-06-17 0:00:00
4571,2021-06-17 0:00:00
4572,2021-06-17 0:00:00
4573,2021-06-17 0:00:00
4574,2021-06-17 0:00:00
4575,2021-05-27 0:00:00
4576,2021-06-18 0:00:00
4577,2021-06-18 0:00:00
4578,2021-06-18 0:00:00
4579,2021-06-18 0:00:00
4580,2021-06-18 0:00:00
4581,2021-06-18 0:00:00
4582,2021-06-21 0:00:00
4583,2021-06-21 0:00:00
4584,2021-06-21 0:00:00
4585,2021-06-21 0:00:00
4586,2021-06-21 0:00:00
4587,2021-06-21 0:00:00
4588,2021-06-22 0:00:00
4589,2021-06-22 0:00:00
4590,2021-06-22 0:00:00
4591,2021-06-22 0:00:00
4592,2021-06-22 0:00:00
4593,2021-06-22 0:00:00
4594,2021-06-16 0:00:00
4595,2021-06-23 0:00:00
4596,2021-06-23 0:00:00
4597,2021-06-23 0:00:00
4598,2021-06-23 0:00:00
4599,2021-06-23 0:00:00
4600,2021-06-23 0:00:00
4601,2021-06-24 0:00:00
4602,2021-06-24 0:00:00
4603,2021-06-24 0:00:00
4604,2021-06-24 0:00:00
4605,2021-06-24 0:00:00
4606,2021-06-24 0:00:00
4607,2021-06-25 0:00:00
4608,2021-06-25 0:00:00
4609,2021-06-25 0:00:00
4610,2021-06-25 0:00:00
4611,2021-06-25 0:00:00
4612,2021-06-25 0:00:00
4613,2021-06-28 0:00:00
4614,2021-06-28 0:00:00
4615,2021-06-28 0:00:00
4616,2021-06-28 0:00:00
4617,2021-06-28 0:00:00
4618,2021-06-28 0:00:00
4619,2021-06-29 0:00:00
4620,2021-06-29 0:00:00
4621,2021-06-29 0:00:00
4622,2021-06-29 0:00:00
4623,2021-06-29 0:00:00
4624,2021-06-29 0:00:00
4625,2021-06-30 0:00:00
4626,2021-06-30 0:00:00
4627,2021-06-30 0:00:00
4628,2021-06-17 0:00:00
4629,2021-06-10 0:00:00
4630,2021-06-07 0:00:00
4631,2021-06-30 0:00:00
4632,2021-06-15 0:00:00
4633,2021-06-30 0:00:00
4634,2021-06-07 0:00:00
4635,2021-06-30 0:00:00
4636,2021-07-01 0:00:00
4637,2021-07-01 0:00:00
4638,2021-07-01 0:00:00
4639,2021-07-01 0:00:00
4640,2021-07-01 0:00:00
4641,2021-07-01 0:00:00
4642,2021-07-02 0:00:00
4643,2021-07-02 0:00:00
4644,2021-07-02 0:00:00
4645,2021-07-02 0:00:00
4646,2021-07-02 0:00:00
4647,2021-07-02 0:00:00
4648,2021-07-05 0:00:00
4649,2021-07-05 0:00:00
4650,2021-07-05 0:00:00
4651,2021-07-05 0:00:00
4652,2021-07-05 0:00:00
4653,2021-07-05 0:00:00
4654,2021-07-06 0:00:00
4655,2021-07-06 0:00:00
4656,2021-07-06 0:00:00
4657,2021-07-06 0:00:00
4658,2021-07-06 0:00:00
4659,2021-07-06 0:00:00
4660,2021-07-07 0:00:00
4661,2021-07-07 0:00:00
4662,2021-07-07 0:00:00
4663,2021-07-07 0:00:00
4664,2021-07-07 0:00:00
4665,2021-07-07 0:00:00
4666,2021-07-08 0:00:00
4667,2021-07-08 0:00:00
4668,2021-07-08 0:00:00
4669,2021-07-08 0:00:00
4670,2021-07-08 0:00:00
4671,2021-07-08 0:00:00
4672,2021-07-09 0:00:00
4673,2021-07-09 0:00:00
4674,2021-07-09 0:00:00
4675,2021-07-09 0:00:00
4676,2021-07-09 0:00:00
4677,2021-07-09 0:00:00
4678,2021-07-12 0:00:00
4679,2021-07-12 0:00:00
4680,2021-07-12 0:00:00
4681,2021-07-12 0:00:00
4682,2021-07-12 0:00:00
4683,2021-07-12 0:00:00
4684,2021-06-02 0:00:00
4685,2021-06-04 0:00:00
4686,2021-07-13 0:00:00
4687,2021-07-13 0:00:00
4688,2021-07-13 0:00:00
4689,2021-07-13 0:00:00
4690,2021-07-13 0:00:00
4691,2021-07-13 0:00:00
4692,2021-07-14 0:00:00
4693,2021-07-14 0:00:00
4694,2021-07-14 0:00:00
4695,2021-07-14 0:00:00
4696,2021-07-14 0:00:00
4697,2021-07-14 0:00:00
4698,2021-07-15 0:00:00
4699,2021-07-15 0:00:00
4700,2021-07-15 0:00:00
4701,2021-07-15 0:00:00
4702,2021-07-15 0:00:00
4703,2021-07-15 0:00:00
4704,2021-06-15 0:00:00
4705,2021-06-21 0:00:00
4706,2021-07-16 0:00:00
4707,2021-07-16 0:00:00
4708,2021-07-16 0:00:00
4709,2021-07-16 0:00:00
4710,2021-07-16 0:00:00
4711,2021-07-16 0:00:00
4712,2021-07-19 0:00:00
4713,2021-03-15 0:00:00
4714,2021-03-23 0:00:00
4715,2021-07-19 0:00:00
4716,2021-07-19 0:00:00
4717,2021-07-19 0:00:00
4718,2021-07-19 0:00:00
4719,2021-07-19 0:00:00
4720,2021-07-20 0:00:00
4721,2021-07-20 0:00:00
4722,2021-07-20 0:00:00
4723,2021-07-20 0:00:00
4724,2021-07-20 0:00:00
4725,2021-07-20 0:00:00
4726,2021-07-21 0:00:00
4727,2021-07-21 0:00:00
4728,2021-07-21 0:00:00
4729,2021-07-21 0:00:00
4730,2021-07-21 0:00:00
4731,2021-07-21 0:00:00
4732,2021-07-22 0:00:00
4733,2021-07-22 0:00:00
4734,2021-07-22 0:00:00
4735,2021-07-22 0:00:00
4736,2021-07-22 0:00:00
4737,2021-07-22 0:00:00
4738,2021-07-07 0:00:00
4739,2021-07-23 0:00:00
4740,2021-07-23 0:00:00
4741,2021-07-23 0:00:00
4742,2021-07-23 0:00:00
4743,2021-07-23 0:00:00
4744,2021-07-23 0:00:00
4745,2021-07-26 0:00:00
4746,2021-07-26 0:00:00
4747,2021-07-26 0:00:00
4748,2021-07-26 0:00:00
4749,2021-07-26 0:00:00
4750,2021-07-26 0:00:00
4751,2021-07-27 0:00:00
4752,2021-07-27 0:00:00
4753,2021-07-27 0:00:00
4754,2021-07-27 0:00:00
4755,2021-07-27 0:00:00
4756,2021-07-27 0:00:00
4757,2021-07-28 0:00:00
4758,2021-07-28 0:00:00
4759,2021-07-28 0:00:00
4760,2021-07-28 0:00:00
4761,2021-07-28 0:00:00
4762,2021-07-28 0:00:00
4763,2021-07-29 0:00:00
4764,2021-07-29 0:00:00
4765,2021-07-29 0:00:00
4766,2021-07-29 0:00:00
4767,2021-07-29 0:00:00
4768,2021-07-29 0:00:00
4769,2021-07-19 0:00:00
4770,2021-07-30 0:00:00
4771,2021-07-30 0:00:00
4772,2021-07-30 0:00:00
4773,2021-07-30 0:00:00
4774,2021-07-30 0:00:00
4775,2021-07-30 0:00:00
4776,2021-08-02 0:00:00
4777,2021-08-02 0:00:00
4778,2021-08-02 0:00:00
4779,2021-08-02 0:00:00
4780,2021-08-02 0:00:00
4781,2021-08-02 0:00:00
4782,2021-05-25 0:00:00
4783,2021-07-27 0:00:00
4784,2021-08-03 0:00:00
4785,2021-08-03 0:00:00
4786,2021-08-03 0:00:00
4787,2021-08-03 0:00:00
4788,2021-08-03 0:00:00
4789,2021-08-03 0:00:00
4790,2021-08-04 0:00:00
4791,2021-08-04 0:00:00
4792,2021-08-04 0:00:00
4793,2021-08-04 0:00:00
4794,2021-08-04 0:00:00
4795,2021-08-04 0:00:00
4796,2021-08-05 0:00:00
4797,2021-08-05 0:00:00
4798,2021-08-05 0:00:00
4799,2021-08-05 0:00:00
4800,2021-08-05 0:00:00
4801,2021-08-05 0:00:00
4802,2021-08-06 0:00:00
4803,2021-08-06 0:00:00
4804,2021-08-06 0:00:00
4805,2021-08-06 0:00:00
4806,2021-08-06 0:00:00
4807,2021-08-06 0:00:00
4808,2021-08-09 0:00:00
4809,2021-08-09 0:00:00
4810,2021-08-09 0:00:00
4811,2021-08-09 0:00:00
4812,2021-08-09 0:00:00
4813,2021-08-09 0:00:00
4814,2021-08-10 0:00:00
4815,2021-08-10 0:00:00
4816,2021-08-10 0:00:00
4817,2021-08-10 0:00:00
4818,2021-08-10 0:00:00
4819,2021-08-10 0:00:00
4820,2021-08-11 0:00:00
4821,2021-08-11 0:00:00
4822,2021-08-11 0:00:00
4823,2021-08-11 0:00:00
4824,2021-08-11 0:00:00
4825,2021-08-11 0:00:00
4826,2021-08-12 0:00:00
4827,2021-08-12 0:00:00
4828,2021-08-12 0:00:00
4829,2021-08-12 0:00:00
4830,2021-08-12 0:00:00
4831,2021-08-12 0:00:00
4832,2021-08-13 0:00:00
4833,2021-08-13 0:00:00
4834,2021-08-13 0:00:00
4835,2021-08-13 0:00:00
4836,2021-08-13 0:00:00
4837,2021-08-13 0:00:00
4838,2021-08-16 0:00:00
4839,2021-08-16 0:00:00
4840,2021-08-16 0:00:00
4841,2021-08-16 0:00:00
4842,2021-08-16 0:00:00
4843,2021-08-16 0:00:00
4844,2021-08-17 0:00:00
4845,2021-08-17 0:00:00
4846,2021-08-17 0:00:00
4847,2021-08-17 0:00:00
4848,2021-08-17 0:00:00
4849,2021-08-17 0:00:00
4850,2021-07-27 0:00:00
4851,2021-08-18 0:00:00
4852,2021-08-18 0:00:00
4853,2021-08-18 0:00:00
4854,2021-08-18 0:00:00
4855,2021-08-18 0:00:00
4856,2021-08-18 0:00:00
4857,2021-08-19 0:00:00
4858,2021-08-19 0:00:00
4859,2021-08-19 0:00:00
4860,2021-08-19 0:00:00
4861,2021-08-19 0:00:00
4862,2021-08-19 0:00:00
4863,2021-08-20 0:00:00
4864,2021-08-20 0:00:00
4865,2021-08-20 0:00:00
4866,2021-08-20 0:00:00
4867,2021-08-20 0:00:00
4868,2021-08-20 0:00:00
4869,2021-08-23 0:00:00
4870,2021-08-23 0:00:00
4871,2021-08-23 0:00:00
4872,2021-08-23 0:00:00
4873,2021-08-23 0:00:00
4874,2021-08-23 0:00:00
4875,2021-08-24 0:00:00
4876,2021-08-24 0:00:00
4877,2021-08-24 0:00:00
4878,2021-08-24 0:00:00
4879,2021-08-24 0:00:00
4880,2021-08-24 0:00:00
4881,2021-08-25 0:00:00
4882,2021-08-25 0:00:00
4883,2021-08-25 0:00:00
4884,2021-08-25 0:00:00
4885,2021-08-25 0:00:00
4886,2021-08-25 0:00:00
4887,2021-08-26 0:00:00
4888,2021-08-26 0:00:00
4889,2021-08-26 0:00:00
4890,2021-08-26 0:00:00
4891,2021-08-26 0:00:00
4892,2021-08-26 0:00:00
4893,2021-08-27 0:00:00
4894,2021-08-27 0:00:00
4895,2021-08-27 0:00:00
4896,2021-08-27 0:00:00
4897,2021-08-27 0:00:00
4898,2021-08-27 0:00:00
4899,2021-08-30 0:00:00
4900,2021-08-30 0:00:00
4901,2021-08-30 0:00:00
4902,2021-08-30 0:00:00
4903,2021-08-30 0:00:00
4904,2021-08-30 0:00:00
4905,2021-08-31 0:00:00
4906,2021-08-31 0:00:00
4907,2021-08-31 0:00:00
4908,2021-08-31 0:00:00
4909,2021-08-31 0:00:00
4910,2021-08-31 0:00:00
4911,2021-08-19 0:00:00
4912,2021-08-25 0:00:00
4913,2021-08-05 0:00:00
4914,2021-08-23 0:00:00
4915,2021-09-01 0:00:00
4916,2021-09-01 0:00:00
4917,2021-09-01 0:00:00
